quote_date,item_id,p_mean,p_75,p_median,p_25,p_sd,date,dateStata,dateISO,obs,year,month,quarter,itemName
202107,212917,1.49948,2,1.8,0.8,0.6031538,402,01/07/2021,01/07/2021,122056,2021,7,3,Ketchup
202107,212709,0.4154508,0.5,0.4,0.3,0.1561439,402,01/07/2021,01/07/2021,122056,2021,7,3,oranges
202107,310114,3.762733,4.5,3.825,2.85,1.045716,402,01/07/2021,01/07/2021,122056,2021,7,3,apple cider
202108,212917,1.531527,2,1.8,1,0.5955604,403,01/08/2021,01/08/2021,123477,2021,8,3,Ketchup
202108,310114,3.783623,4.5,3.8,2.85,1.060239,403,01/08/2021,01/08/2021,123477,2021,8,3,apple cider
202108,212709,0.4059562,0.5,0.39,0.3,0.1516186,403,01/08/2021,01/08/2021,123477,2021,8,3,oranges
202108,212717,2.21985,2.65,2.09,1.95,0.6355128,403,01/08/2021,01/08/2021,123477,2021,8,3,apples
202108,212515,2.844813,3.13,2.18,1.96,1.609042,403,01/08/2021,01/08/2021,123477,2021,8,3,Tomatoes
202108,212016,2.012466,2.7,2.45,1.35,0.7215162,403,01/08/2021,01/08/2021,123477,2021,8,3,orange juice
202109,212515,2.919307,3.3,2.18,2.08,1.637535,404,01/09/2021,01/09/2021,122686,2021,9,3,Tomatoes
202109,212016,1.933356,2.65,1.75,1.35,0.7167342,404,01/09/2021,01/09/2021,122686,2021,9,3,orange juice
202109,212717,2.210867,2.7,2,1.94,0.6693576,404,01/09/2021,01/09/2021,122686,2021,9,3,apples
202109,212709,0.4094257,0.5,0.39,0.3,0.1531451,404,01/09/2021,01/09/2021,122686,2021,9,3,oranges
202109,212917,1.550777,2,1.8,1.45,0.5623335,404,01/09/2021,01/09/2021,122686,2021,9,3,Ketchup
202109,310114,3.791219,4.5,3.9,2.85,1.047974,404,01/09/2021,01/09/2021,122686,2021,9,3,apple cider
202110,310114,3.819666,4.5,3.85,2.95,0.9984745,405,01/10/2021,01/10/2021,123103,2021,10,4,apple cider
202110,212515,2.905643,3.13,2.18,2.08,1.614267,405,01/10/2021,01/10/2021,123103,2021,10,4,Tomatoes
202110,212717,2.196124,2.65,1.99,1.93,0.6460788,405,01/10/2021,01/10/2021,123103,2021,10,4,apples
202110,212709,0.420943,0.5,0.4,0.3,0.1471899,405,01/10/2021,01/10/2021,123103,2021,10,4,oranges
202110,212016,1.912535,2.55,2,1.35,0.698278,405,01/10/2021,01/10/2021,123103,2021,10,4,orange juice
202110,212917,1.52625,1.945,1.8,1.45,0.5512676,405,01/10/2021,01/10/2021,123103,2021,10,4,Ketchup
202111,212016,1.874422,2.5,1.85,1.25,0.6618924,406,01/11/2021,01/11/2021,123532,2021,11,4,orange juice
202111,310114,3.844487,4.5,3.9,2.95,1.019041,406,01/11/2021,01/11/2021,123532,2021,11,4,apple cider
202111,212709,0.4282,0.5,0.42,0.3,0.1604427,406,01/11/2021,01/11/2021,123532,2021,11,4,oranges
202111,212717,2.182735,2.64,1.99,1.95,0.6458868,406,01/11/2021,01/11/2021,123532,2021,11,4,apples
202111,212917,1.546649,1.99,1.8,1.45,0.5520403,406,01/11/2021,01/11/2021,123532,2021,11,4,Ketchup
202111,212515,2.940082,3.3,2.18,2.08,1.613161,406,01/11/2021,01/11/2021,123532,2021,11,4,Tomatoes
202112,212515,2.929733,3.3,2.2,2.08,1.560244,407,01/12/2021,01/12/2021,123086,2021,12,4,Tomatoes
202112,212709,0.421328,0.5,0.42,0.3,0.1642746,407,01/12/2021,01/12/2021,123086,2021,12,4,oranges
202112,212917,1.599444,2.3,1.75,0.75,0.7212518,407,01/12/2021,01/12/2021,123086,2021,12,4,Ketchup
202112,212717,2.208328,2.65,2.09,1.95,0.6549143,407,01/12/2021,01/12/2021,123086,2021,12,4,apples
202112,310114,3.862632,4.55,3.95,2.99,1.016507,407,01/12/2021,01/12/2021,123086,2021,12,4,apple cider
202112,212016,1.869412,2.49,1.7,1.275,0.660076,407,01/12/2021,01/12/2021,123086,2021,12,4,orange juice
202201,212016,2.030821,2.75,2.45,1.3,0.7351385,408,01/01/2022,01/01/2022,123655,2022,1,1,orange juice
202201,212917,1.695385,2.3,1.75,0.8,0.7152622,408,01/01/2022,01/01/2022,123655,2022,1,1,Ketchup
202201,212709,0.4270624,0.5,0.42,0.3,0.1677959,408,01/01/2022,01/01/2022,123655,2022,1,1,oranges
202201,212717,2.226317,2.65,2.065,1.98,0.6623245,408,01/01/2022,01/01/2022,123655,2022,1,1,apples
202201,212515,2.958405,3.5,2.2,2.08,1.531504,408,01/01/2022,01/01/2022,123655,2022,1,1,Tomatoes
202201,310114,3.874487,4.55,4,3.19,1.040455,408,01/01/2022,01/01/2022,123655,2022,1,1,apple cider
202202,212717,2.204915,2.64,2,1.89,0.6710607,409,01/02/2022,01/02/2022,121928,2022,2,1,apples
202202,212917,1.670428,2.3,1.75,0.75,0.7347049,409,01/02/2022,01/02/2022,121928,2022,2,1,Ketchup
202202,212709,0.42234,0.5,0.4,0.3,0.1673018,409,01/02/2022,01/02/2022,121928,2022,2,1,oranges
202202,212515,2.972863,3.5,2.23,2.085,1.521332,409,01/02/2022,01/02/2022,121928,2022,2,1,Tomatoes
202202,212016,1.884553,2.63,1.75,1.3,0.6757694,409,01/02/2022,01/02/2022,121928,2022,2,1,orange juice
202202,310114,3.93491,4.6,4,3.3,0.9993057,409,01/02/2022,01/02/2022,121928,2022,2,1,apple cider
202203,212717,2.241294,2.65,2.09,1.99,0.7822512,410,01/03/2022,01/03/2022,125713,2022,3,1,apples
202203,212016,1.980972,2.7,2,1.4,0.7050342,410,01/03/2022,01/03/2022,125713,2022,3,1,orange juice
202203,212515,2.987439,3.565,2.39,2.08,1.492367,410,01/03/2022,01/03/2022,125713,2022,3,1,Tomatoes
202203,212917,1.67625,2.3,2,0.75,0.7351929,410,01/03/2022,01/03/2022,125713,2022,3,1,Ketchup
202203,212709,0.4170291,0.5,0.42,0.3,0.1695471,410,01/03/2022,01/03/2022,125713,2022,3,1,oranges
202203,310114,3.990943,4.7,4.125,3.4,0.987193,410,01/03/2022,01/03/2022,125713,2022,3,1,apple cider
202204,212016,1.914397,2.5,1.93,1.35,0.6690669,411,01/04/2022,01/04/2022,127157,2022,4,2,orange juice
202204,310114,4.003528,4.725,4.15,3.325,1.026842,411,01/04/2022,01/04/2022,127157,2022,4,2,apple cider
202204,212515,3.638184,4.41,3.3,2.23,1.928019,411,01/04/2022,01/04/2022,127157,2022,4,2,Tomatoes
202204,212709,0.4183493,0.5,0.42,0.3,0.1685115,411,01/04/2022,01/04/2022,127157,2022,4,2,oranges
202204,212917,1.728922,2.3,2.29,0.75,0.7252069,411,01/04/2022,01/04/2022,127157,2022,4,2,Ketchup
202204,212717,2.222671,2.7,2.18,1.72,0.8229032,411,01/04/2022,01/04/2022,127157,2022,4,2,apples
202205,212515,3.237257,3.78,2.64,2.09,1.651191,412,01/05/2022,01/05/2022,127155,2022,5,2,Tomatoes
202205,212917,1.702205,2.29,2,0.75,0.6845766,412,01/05/2022,01/05/2022,127155,2022,5,2,Ketchup
202205,212717,2.196099,2.7,2.18,1.49,0.726514,412,01/05/2022,01/05/2022,127155,2022,5,2,apples
202205,310114,3.999753,4.775,4.125,3.29,1.05424,412,01/05/2022,01/05/2022,127155,2022,5,2,apple cider
202205,212709,0.4220122,0.53,0.42,0.3,0.1550239,412,01/05/2022,01/05/2022,127155,2022,5,2,oranges
202205,212016,2.088014,2.9,1.85,1.35,0.7903374,412,01/05/2022,01/05/2022,127155,2022,5,2,orange juice
202206,212917,1.609349,2,1.8,0.75,0.7139534,413,01/06/2022,01/06/2022,127526,2022,6,2,Ketchup
202206,212515,3.199877,3.865,2.49,2.09,1.576561,413,01/06/2022,01/06/2022,127526,2022,6,2,Tomatoes
202206,212709,0.4282936,0.53,0.42,0.3,0.1524194,413,01/06/2022,01/06/2022,127526,2022,6,2,oranges
202206,212717,2.197957,2.7,2.18,1.49,0.7219243,413,01/06/2022,01/06/2022,127526,2022,6,2,apples
202206,310114,4.01336,4.75,4.15,3.345,1.041127,413,01/06/2022,01/06/2022,127526,2022,6,2,apple cider
202206,212016,1.943517,2.75,1.93,1.35,0.6904231,413,01/06/2022,01/06/2022,127526,2022,6,2,orange juice
202207,212515,3.233213,3.95,2.39,2.18,1.686327,414,01/07/2022,01/07/2022,127040,2022,7,3,Tomatoes
202207,212709,0.4231976,0.53,0.37,0.3,0.1529578,414,01/07/2022,01/07/2022,127040,2022,7,3,oranges
202207,212717,2.298281,2.7,2.16,1.99,0.6036544,414,01/07/2022,01/07/2022,127040,2022,7,3,apples
202207,212917,1.704021,2.5,1.9,0.65,0.8747821,414,01/07/2022,01/07/2022,127040,2022,7,3,Ketchup
202207,310114,4.034387,4.8,4.15,3.39,1.050947,414,01/07/2022,01/07/2022,127040,2022,7,3,apple cider
202207,212016,2.005068,2.9,1.75,1.45,0.7687462,414,01/07/2022,01/07/2022,127040,2022,7,3,orange juice
202208,212016,2.191958,2.9,2.75,1.45,0.7696407,415,01/08/2022,01/08/2022,125392,2022,8,3,orange juice
202208,212917,1.800546,2.79,2,0.75,0.936313,415,01/08/2022,01/08/2022,125392,2022,8,3,Ketchup
202208,212515,3.119943,3.72,2.49,2.12,1.498773,415,01/08/2022,01/08/2022,125392,2022,8,3,Tomatoes
202208,212709,0.4427165,0.55,0.44,0.3,0.1501219,415,01/08/2022,01/08/2022,125392,2022,8,3,oranges
202208,212717,2.342152,2.7,2.18,1.99,0.6406236,415,01/08/2022,01/08/2022,125392,2022,8,3,apples
202208,310114,4.04193,4.8,4.2,3.39,1.074603,415,01/08/2022,01/08/2022,125392,2022,8,3,apple cider
202209,212709,0.440856,0.55,0.425,0.3,0.1472227,416,01/09/2022,01/09/2022,125502,2022,9,3,oranges
202209,212016,2.129122,2.75,2,1.5,0.6886168,416,01/09/2022,01/09/2022,125502,2022,9,3,orange juice
202209,212917,1.686303,2.4,1.8,0.85,0.7680982,416,01/09/2022,01/09/2022,125502,2022,9,3,Ketchup
202209,310114,4.047057,4.8,4.2,3.39,1.081186,416,01/09/2022,01/09/2022,125502,2022,9,3,apple cider
202209,212717,2.33589,2.7,2.18,1.99,0.6454849,416,01/09/2022,01/09/2022,125502,2022,9,3,apples
202209,212515,3.219273,3.95,2.6,2.22,1.567565,416,01/09/2022,01/09/2022,125502,2022,9,3,Tomatoes
202210,212016,2.22483,2.9,2,1.5,0.7165837,417,01/10/2022,01/10/2022,125741,2022,10,4,orange juice
202210,212717,2.313846,2.7,2.07,1.99,0.6708386,417,01/10/2022,01/10/2022,125741,2022,10,4,apples
202210,212709,0.4555578,0.55,0.47,0.3,0.1404995,417,01/10/2022,01/10/2022,125741,2022,10,4,oranges
202210,310114,4.070941,4.825,4.2,3.39,1.10661,417,01/10/2022,01/10/2022,125741,2022,10,4,apple cider
202210,212917,1.96644,2.8,2.1,0.85,0.8632795,417,01/10/2022,01/10/2022,125741,2022,10,4,Ketchup
202210,212515,3.301535,3.95,2.99,2.36,1.506966,417,01/10/2022,01/10/2022,125741,2022,10,4,Tomatoes
202211,310114,4.070161,4.85,4.2,3.225,1.088626,418,01/11/2022,01/11/2022,124635,2022,11,4,apple cider
202211,212709,0.4509144,0.58,0.46,0.3,0.1454821,418,01/11/2022,01/11/2022,124635,2022,11,4,oranges
202211,212717,2.286567,2.7,2,1.99,0.6609296,418,01/11/2022,01/11/2022,124635,2022,11,4,apples
202211,212515,3.306222,3.98,2.6,2.25,1.571908,418,01/11/2022,01/11/2022,124635,2022,11,4,Tomatoes
202211,212016,2.126454,2.75,1.93,1.45,0.7248755,418,01/11/2022,01/11/2022,124635,2022,11,4,orange juice
202211,212917,1.890047,2.8,1.8,0.9,0.8615998,418,01/11/2022,01/11/2022,124635,2022,11,4,Ketchup
